OBJECT,source,Teff,e_Teff,[Fe/H],e_[Fe/H],log(g),e_log(g),FILE,simbadnames_x,ID_NAME,OBJECT_ID,filename,exptime,EXTSNR,qprog,rv,basenames,simbadnames_y
LSPM_J1105+4331W,Von Braun,3497.0,39.0,-0.03339091616501666,0.1,4.87,0.02,,GJ 412 A|HIP 54211|AP J11052903+4331357|Gaia DR3 778947814402602752|StKM 2-698|MCC 35|BD+44  2051A|TIC 252803603|PLX 2582|ASCC  407596|UCAC2  46827681|2MASS J11052903+4331357|USNO-B1.0 1335-00220263|8pc 206.94A|AC2000 1463341|AG+43 1004|AGKR  9948|BD+44  2051|CSI+44  2051  1|Ci 20  606|Ci 18 1349|FK5 4979|Furuhjelm    I-650|G 176-11|GC 15252|GCRV  6831|GEN# +0.04402051A|GSC 03012-02528|HIC  54211|IRAS F11029+4346|IRAS 11027+4347|JP11   178|JP11   179|JP11   177|LAL 21258|LFT  757|LHS    38|LTT 12976|NLTT 26245|PPM  52239|SAO  43609|TYC 3012-2528-1|UBV   10126|UBV M   3351|Zkh 150|[RHG95]  1723|LSPM J1105+4331W|WDS J11055+4332A|PM J11054+4331|CCDM J11055+4332A|** VBS   18A|AKARI-IRC-V1 J1105259+433142|WISE J110524.38+433146.2|[ZEH2003] RX J1105.5+4331  1|WISEA J110524.36+433146.2|UCAC4 668-057562|WEB  9800|Gaia DR2 778947814402405120|Karmn J11054+435|,Gaia DR3 778947814402602752,TIC 252803603,./library/20240822_specmatch_nir/FITS/neidL2_20220419T093218.fits,899.821,3.57203,2022A-452266,68.8471,neidL2_20220419T093218.fits,TIC_252803603|PLX_2582|ASCC__407596|UCAC2__46827681|2MASS_J11052903+4331357|USNO-B1.0_1335-00220263|8pc_206.94A|AC2000_1463341|AG+43_1004|AGKR__9948|BD+44__2051|CSI+44__2051__1|Ci_20__606|Ci_18_1349|FK5_4979|Furuhjelm____I-650|G_176-11|GC_15252|GCRV__6831|GEN#_+0.04402051A|GJ___412_A|GSC_03012-02528|HIC__54211|HIP__54211|IRAS_F11029+4346|IRAS_11027+4347|JP11___178|JP11___179|JP11___177|LAL_21258|LFT__757|LHS____38|LTT_12976|MCC__35|NLTT_26245|PPM__52239|SAO__43609|TYC_3012-2528-1|UBV___10126|UBV_M___3351|Zkh_150|[RHG95]__1723|LSPM_J1105+4331W|WDS_J11055+4332A|PM_J11054+4331|CCDM_J11055+4332A|**_VBS___18A|AKARI-IRC-V1_J1105259+433142|WISE_J110524.38+433146.2|[ZEH2003]_RX_J1105.5+4331__1|WISEA_J110524.36+433146.2|StKM_2-698|UCAC4_668-057562|WEB__9800|Gaia_DR2_778947814402405120|Karmn_J11054+435
GJ_251,Mann,3448.0,60.0,-0.056934435630100894,0.08,4.877,0.049,,GJ 251|HIP 33226|AP J06544902+3316058|Gaia DR3 939072613334579328|StKM 2-440|MCC 482|TIC 68581262|2MASS J06544902+3316058|IRAS 06515+3320|PLX 1609|LSPM J0654+3316|TYC 2441-572-1|ASCC  574333|UCAC2  43431171|USNO-B1.0 1232-00178536|8pc 181.32|AC +33 25644|CSI+33-06516|Ci 20  400|G  87-12|G 103-68|GCRV  4506|GEN# +9.80087012|GEN# +6.10010251|HD 265866|HIC  33226|JP11  5122|JP11  5121|JP11  5123|JP11  5120|LFT  497|LHS  1879|LTT 11941|NLTT 17147|UBV M  42939|Wolf  294|Zkh  95|[RHG95]  1094|PLX 1609.00|WISEA J065448.38+331601.2|UCAC4 617-038292|PM J06548+3316|Gaia DR1 939072609037892224|WEB  6685|Gaia DR2 939072613334579328|Karmn J06548+332|,Gaia DR3 939072613334579328,HD 265866,./library/20240822_specmatch_nir/FITS/neidL2_20220222T055903.fits,899.769,30.4378,2022A-452266,22.882,neidL2_20220222T055903.fits,TIC_68581262|2MASS_J06544902+3316058|IRAS_06515+3320|PLX_1609|LSPM_J0654+3316|TYC_2441-572-1|ASCC__574333|UCAC2__43431171|USNO-B1.0_1232-00178536|8pc_181.32|AC_+33_25644|CSI+33-06516|Ci_20__400|G__87-12|G_103-68|GCRV__4506|GEN#_+9.80087012|GEN#_+6.10010251|GJ___251|HD_265866|HIC__33226|HIP__33226|JP11__5122|JP11__5121|JP11__5123|JP11__5120|LFT__497|LHS__1879|LTT_11941|MCC_482|NLTT_17147|UBV_M__42939|Wolf__294|Zkh__95|[RHG95]__1094|PLX_1609.00|WISEA_J065448.38+331601.2|UCAC4_617-038292|StKM_2-440|PM_J06548+3316|Gaia_DR1_939072609037892224|WEB__6685|Gaia_DR2_939072613334579328|Karmn_J06548+332
GJ_507.1,Mann,3650.0,60.0,-0.27821477324486504,0.08,4.661,0.051,,GJ 9440|GJ 507.1|Karmn J13196+333|HIP 65016|GALEX J131940.0+332047|Gaia DR3 1472718211053416320|StKM 2-928|MCC 45|TIC 105618383|PLX 3047.1|CSI+33-13174|LSPM J1319+3320|TYC 2538-800-1|ASCC  588892|UCAC2  43447987|G 164-66|GEN# +9.80164066|HIC  65016|LTT 13871|NLTT 33716|Ross 1007|VVO 174|[RHG95]  2096|2MASS J13194014+3320477|USNO-B1.0 1233-00234996|PLX 3047.10|SDSS J131940.01+332046.8|2XMM J131940.1+332048|WISEA J131939.87+332046.1|GCRV  4698 E|GCRV 64025|UCAC4 617-049385|PM J13196+3320|Gaia DR1 1472718206757028480|WEB 11490|Gaia DR2 1472718211053416320|,Gaia DR3 1472718211053416320,TIC 105618383,./library/20240822_specmatch_nir/FITS/neidL2_20220514T084916.fits,899.807,41.6858,2022A-452266,-11.734,neidL2_20220514T084916.fits,TIC_105618383|PLX_3047.1|CSI+33-13174|LSPM_J1319+3320|TYC_2538-800-1|ASCC__588892|UCAC2__43447987|G_164-66|GEN#_+9.80164066|GJ___507.1|GJ__9440|HIC__65016|HIP__65016|LTT_13871|MCC__45|NLTT_33716|Ross_1007|VVO_174|[RHG95]__2096|2MASS_J13194014+3320477|USNO-B1.0_1233-00234996|PLX_3047.10|SDSS_J131940.01+332046.8|2XMM_J131940.1+332048|WISEA_J131939.87+332046.1|GCRV__4698_E|GCRV_64025|UCAC4_617-049385|StKM_2-928|PM_J13196+3320|Gaia_DR1_1472718206757028480|GALEX_6379324865516670675|WEB_11490|Gaia_DR2_1472718211053416320
GJ_273,Mann,3317.0,60.0,-0.10615148099859559,0.08,4.894,0.049,,GJ 273|HIP 36208|AP J07272450+0513329|Gaia DR3 3139847906307949696|MCC 17|PLX 1755|LSPM J0727+0513|ASCC 1029189|UCAC2  33555673|USNO-B1.0 0952-00140898|8pc 263.26|AC2000  282902|BD+05  1668|G 112-17|G  89-19|GAT 1092|GCRV  4954|GEN# +0.00501668|GSC 00173-01124|HIC  36208|IRAS 07247+0520|JP11    25|LFT  527|LHS    33|LTT 12021|NAME Luyten's star|NLTT 17881|PM 07247+0522|RAFGL  273|TYC  173-3208-1|UBV    7206|UBV M    272|VVO 207|Zkh 102|[HFE83]  515|[JHC84]  57|[RHG95]  1168|2MASS J07272450+0513329|PLX 1755.00|PM J07274+0513|WEB  7213|Gaia DR2 3139847906304421632|Karmn J07274+052|** WDK    2A|WDS J07274+0514A|TIC 318686860|,Gaia DR3 3139847906307949696,TIC 318686860,./library/20240822_specmatch_nir/FITS/neidL2_20220222T050549.fits,899.774,29.5398,2022A-452266,18.2179,neidL2_20220222T050549.fits,PLX_1755|LSPM_J0727+0513|ASCC_1029189|UCAC2__33555673|USNO-B1.0_0952-00140898|8pc_263.26|AC2000__282902|BD+05__1668|G_112-17|G__89-19|GAT_1092|GCRV__4954|GEN#_+0.00501668|GJ___273|GSC_00173-01124|HIC__36208|HIP__36208|IRAS_07247+0520|JP11____25|LFT__527|LHS____33|LTT_12021|MCC__17|NAME_Luyten's_star|NLTT_17881|PM_07247+0522|RAFGL__273|TYC__173-3208-1|UBV____7206|UBV_M____272|VVO_207|Zkh_102|[HFE83]__515|[JHC84]__57|[RHG95]__1168|2MASS_J07272450+0513329|PLX_1755.00|PM_J07274+0513|WEB__7213|Gaia_DR2_3139847906304421632|Karmn_J07274+052|**_WDK____2A|WDS_J07274+0514A|TIC_318686860
GJ_361,Mann,3500.0,60.0,-0.1373103928315918,0.08,4.739,0.05,,GJ 361|GES J09410971+1312324|HIP 47513|Gaia DR3 614543647497149056|MCC 551|1RXS J094110.6+131242|TIC 307646256|PLX 2298|AC +13  1301|LSPM J0941+1312|ASCC  948734|UCAC2  36470874|USNO-B1.0 1032-00196900|CSI+13-09385|Ci 20  540|G  42-17|GCRV  6241|GEN# +9.80042017|HIC  47513|LFT  670|LHS  2173|LTT 12562|NLTT 22345|PM 09385+1326|Ross   85|TYC  827-1159-1|[RHG95]  1528|2MASS J09411033+1312344|PLX 2298.00|WISEA J094109.88+131232.9|UCAC4 517-050105|PM J09411+1312|Gaia DR1 614543643201618304|WEB  8913|Gaia DR2 614543647497149056|Karmn J09411+132|,Gaia DR3 614543647497149056,TIC 307646256,./library/20240822_specmatch_nir/FITS/neidL2_20220514T053953.fits,899.844,22.2611,2022A-452266,11.5166,neidL2_20220514T053953.fits,TIC_307646256|PLX_2298|AC_+13__1301|LSPM_J0941+1312|ASCC__948734|UCAC2__36470874|USNO-B1.0_1032-00196900|CSI+13-09385|Ci_20__540|G__42-17|GCRV__6241|GEN#_+9.80042017|GJ___361|HIC__47513|HIP__47513|LFT__670|LHS__2173|LTT_12562|MCC_551|NLTT_22345|PM_09385+1326|Ross___85|TYC__827-1159-1|[RHG95]__1528|2MASS_J09411033+1312344|PLX_2298.00|WISEA_J094109.88+131232.9|UCAC4_517-050105|PM_J09411+1312|Gaia_DR1_614543643201618304|GALEX_6377741567696831240|WEB__8913|Gaia_DR2_614543647497149056|Karmn_J09411+132
GJ_176,Von Braun,3679.0,77.0,-0.026602227037990776,0.1,4.8,0.03,,GJ 176|HIP 21932|Gaia DR3 3409711211681795584|TIC 397354290|2MASS J04425581+1857285|PLX 1046|LSPM J0442+1857|ASCC  838914|UCAC2  38384336|USNO-B1.0 1089-00054746|BD+18   683|Ci 20  303|G  85-9|G  83-32|G   8-55|GCRV  2763|GEN# +1.00285968|GEN# +0.01800683|HD 285968|HIC  21932|JP11  3797|LFT  372|LHS   196|LTT 11495|MCC 107|NLTT 13785|PM 04400+1853|Ross   33|TYC 1275-2034-1|UBV    4524|UBV M    869|VVO 203|Zkh  64|[HFE83]  320|[RHG95]   817|PLX 1046.00|IRAS 04399+1852|AKARI-IRC-V1 J0442561+185721|Gaia DR2 3409711211681795584|WISEA J044256.24+185718.0|UCAC4 545-010524|PM J04429+1857|Gaia DR1 3409711211297795584|WEB  4214|Karmn J04429+189|1RXS J044254.6+185718|,Gaia DR3 3409711211681795584,HD 285968,./library/20240822_specmatch_nir/FITS/neidL2_20220222T042321.fits,899.821,20.8293,2022A-452266,26.1889,neidL2_20220222T042321.fits,TIC_397354290|2MASS_J04425581+1857285|PLX_1046|LSPM_J0442+1857|ASCC__838914|UCAC2__38384336|USNO-B1.0_1089-00054746|BD+18___683|Ci_20__303|G__85-9|G__83-32|G___8-55|GCRV__2763|GEN#_+1.00285968|GEN#_+0.01800683|GJ___176|HD_285968|HIC__21932|HIP__21932|JP11__3797|LFT__372|LHS___196|LTT_11495|MCC_107|NLTT_13785|PM_04400+1853|Ross___33|TYC_1275-2034-1|UBV____4524|UBV_M____869|VVO_203|Zkh__64|[HFE83]__320|[RHG95]___817|PLX_1046.00|IRAS_04399+1852|AKARI-IRC-V1_J0442561+185721|Gaia_DR2_3409711211681795584|WISEA_J044256.24+185718.0|UCAC4_545-010524|PM_J04429+1857|Gaia_DR1_3409711211297795584|WEB__4214|Karmn_J04429+189|1RXS_J044254.6+185718
GJ_9066,Mann,3080.0,60.0,0.42847577321077596,0.08,5.053,0.053,,GJ 9066|GJ 83.1|AP J02001278+1303112|Gaia DR3 76868614540049408|TIC 404715018|LSPM J0200+1303|UCAC2  36403434|2MASS J02001278+1303112|USNO-B1.0 1030-00025765|2E   510|8pc 224.80|CSI+12-01575|G   3-33|G  73-12|GSC 00629-01255|JP11  5196|L 1159-16|LFT  171|LHS    11|LP  469-42|LTT 10681|NLTT  6690|PM 01575+1250|UBV M  43000|USNO 109|V* TZ Ari|Zkh  36|[GS83]  70|[R78b]  95|[RHG95]   358|PLX  412.02|1RXS J020012.5+130317|2E 0157.5+1249|RX J0200.2+1303|[ZEH2003] RX J0200.2+1303  1|[GKL99] 52|WISEA J020013.74+130248.6|UCAC4 516-003340|PM J02002+1303|Gaia DR2 76868614540049408|Karmn J02002+130|,Gaia DR3 76868614540049408,Gaia DR2 76868614540049408,./library/20240822_specmatch_nir/FITS/neidL2_20220222T024533.fits,899.801,6.36931,2022A-452266,-28.569,neidL2_20220222T024533.fits,TIC_404715018|LSPM_J0200+1303|UCAC2__36403434|2MASS_J02001278+1303112|USNO-B1.0_1030-00025765|2E___510|8pc_224.80|CSI+12-01575|G___3-33|G__73-12|GJ____83.1|GJ__9066|GSC_00629-01255|JP11__5196|L_1159-16|LFT__171|LHS____11|LP__469-42|LTT_10681|NLTT__6690|PM_01575+1250|UBV_M__43000|USNO_109|V*_TZ_Ari|Zkh__36|[GS83]__70|[R78b]__95|[RHG95]___358|PLX__412.02|1RXS_J020012.5+130317|2E_0157.5+1249|RX_J0200.2+1303|[ZEH2003]_RX_J0200.2+1303__1|[GKL99]_52|WISEA_J020013.74+130248.6|UCAC4_516-003340|PM_J02002+1303|GALEX_6377389729346749191|Gaia_DR2_76868614540049408|Karmn_J02002+130
BD+29_2279,Mann,3993.0,60.0,0.2876033225708279,0.08,4.669,0.056,,GJ 9404|GJ 459.3|HIP 60093|Gaia DR3 4010201828880793984|StKM 2-818|MCC 644|TIC 328860504|PLX 2838|LSPM J1219+2822|ASCC  684708|UCAC2  41716815|USNO-B1.0 1183-00212601|BD+29  2279|BPS BS 16026-0017|Ci 20  695|G 148-45|G 121-77|GCRV  7388|GEN# +0.02902279|HIC  60093|LFT  896|LHS  2544|LTT 13444|NGP 29  77|NLTT 30331|PM 12169+2840|TYC 1991-1020-1|VVO  14|Wolf  408|[RHG95]  1935|p. MC 560 4|2MASS J12192407+2822566|PLX 2838.00|WISEA J121923.57+282257.3|UCAC4 592-048933|PM J12194+2822|Gaia DR1 4010201858944875392|WEB 10685|Gaia DR2 4010201828880793984|,Gaia DR3 4010201828880793984,TIC 328860504,./library/20240822_specmatch_nir/FITS/neidL2_20220514T082754.fits,899.841,43.2033,2022A-452266,-0.7434,neidL2_20220514T082754.fits,TIC_328860504|PLX_2838|GJ__9404|LSPM_J1219+2822|ASCC__684708|UCAC2__41716815|USNO-B1.0_1183-00212601|BD+29__2279|BPS_BS_16026-0017|Ci_20__695|G_148-45|G_121-77|GCRV__7388|GEN#_+0.02902279|GJ___459.3|HIC__60093|HIP__60093|LFT__896|LHS__2544|LTT_13444|MCC_644|NGP_29__77|NLTT_30331|PM_12169+2840|TYC_1991-1020-1|VVO__14|Wolf__408|[RHG95]__1935|p._MC_560_4|2MASS_J12192407+2822566|PLX_2838.00|WISEA_J121923.57+282257.3|UCAC4_592-048933|StKM_2-818|PM_J12194+2822|Gaia_DR1_4010201858944875392|WEB_10685|Gaia_DR2_4010201828880793984
GJ_686,Mann,3657.0,60.0,-0.26798086700276574,0.08,4.829,0.048,,GJ 686|HIP 86287|Gaia DR3 4550763526539955712|StKM 2-1329|TIC 230241767|PLX 4009|LSPM J1737+1835|ASCC  878749|UCAC2  38455998|USNO-B1.0 1085-00280931|AC +18  1453|AC +18  1459-48|AG+18 1586|BD+18  3421|CSI+18-17356|Ci 18 2347|Ci 20 1050|G 170-55|GCRV 10187|GEN# +0.01803421|HIC  86287|IRAS 17356+1836|L 1278-24|LFT 1363|LHS   452|LTT 15228|MCC 169|NLTT 45173|PPM 133635|TYC 1555-1029-1|UBV   15007|VVO  64|Zkh 259|[RHG95]  2792|2MASS J17375330+1835295|PLX 4009.00|NSV 23111|WISEA J173754.04+183540.0|PM J17378+1835|WEB 14554|Gaia DR2 4550763526539955712|Karmn J17378+185|,Gaia DR3 4550763526539955712,TIC 230241767,./library/20240822_specmatch_nir/FITS/neidL2_20220610T105554.fits,899.831,71.7325,2022A-452266,-9.5746,neidL2_20220610T105554.fits,TIC_230241767|PLX_4009|LSPM_J1737+1835|ASCC__878749|UCAC2__38455998|USNO-B1.0_1085-00280931|AC_+18__1453|AC_+18__1459-48|AG+18_1586|BD+18__3421|CSI+18-17356|Ci_18_2347|Ci_20_1050|G_170-55|GCRV_10187|GEN#_+0.01803421|GJ___686|HIC__86287|HIP__86287|IRAS_17356+1836|L_1278-24|LFT_1363|LHS___452|LTT_15228|MCC_169|NLTT_45173|PPM_133635|TYC_1555-1029-1|UBV___15007|VVO__64|Zkh_259|[RHG95]__2792|2MASS_J17375330+1835295|PLX_4009.00|NSV_23111|WISEA_J173754.04+183540.0|StKM_2-1329|PM_J17378+1835|WEB_14554|Gaia_DR2_4550763526539955712|Karmn_J17378+185
GJ_2066,Mann,3500.0,60.0,0.12483250994799512,0.08,4.766,0.049,,GJ 2066|HIP 40501|Gaia DR3 3089711447388931584|StKM 2-486|TIC 455139555|LSPM J0816+0118|TYC  196-1309-1|ASCC 1126826|UCAC2  32192525|USNO-B1.0 0913-00160889|G 113-20|GEN# +9.80113020|HIC  40501|NLTT 19217|UBV M  53750|[RHG95]  1299|2MASS J08160798+0118091|PLX 1965.12|WISEA J081607.71+011810.1|UCAC4 457-041317|PM J08161+0118|Gaia DR1 3089711374373226752|Gaia DR2 3089711447388931584|Karmn J08161+013|,Gaia DR3 3089711447388931584,TIC 455139555,./library/20240822_specmatch_nir/FITS/neidL2_20220106T112107.fits,899.83,42.4483,2021B-0435,62.1525,neidL2_20220106T112107.fits,TIC_455139555|LSPM_J0816+0118|TYC__196-1309-1|ASCC_1126826|UCAC2__32192525|USNO-B1.0_0913-00160889|G_113-20|GEN#_+9.80113020|GJ__2066|HIC__40501|HIP__40501|NLTT_19217|UBV_M__53750|[RHG95]__1299|2MASS_J08160798+0118091|PLX_1965.12|WISEA_J081607.71+011810.1|UCAC4_457-041317|StKM_2-486|PM_J08161+0118|Gaia_DR1_3089711374373226752|Gaia_DR2_3089711447388931584|Karmn_J08161+013
GJ_809,Von Braun,3692.0,22.0,0.40431386759469096,0.1,4.72,0.01,,GJ 809|AP J20531977+6209156|Gaia DR3 2195886971653527168|Karmn J20533+621|TIC 365670764|8pc 141.95|PLX 5012|LSPM J2053+6209|TYC 4251-655-1|ASCC  143946|AG+61 1227|BD+61  2068|CCDM J20532+6210A|CSI+61  2068  1|Ci 18 2707|Ci 20 1238|DO 38993|G 231-19|G 262-30|GCRV 13127|GEN# +1.00199305|HD 199305|HIC 103096|HIP 103096|IDS 20513+6148 A|IRAS 20522+6158A|JP11  3294|LFT 1580|LHS  3595|LTT 16113|MCC 199|NLTT 50124|PPM  22451|UBV   18110|UBV M  25276|VVO 109|Zkh 314|[HFE83] 1402|[RHG95]  3263|2MASS J20531977+6209156|USNO-B1.0 1521-00338444|PLX 5012.00|1RXS J205319.0+620928|WDS J20533+6209A|** BUP  219A|WISEA J205319.80+620907.8|UCAC4 761-057971|PM J20533+6209|Gaia DR1 2195886967353517312|WEB 18720|Gaia DR2 2195886971653527168|,Gaia DR3 2195886971653527168,HD 199305,./library/20240822_specmatch_nir/FITS/neidL2_20220610T095731.fits,899.848,114.977,2022A-452266,-17.194,neidL2_20220610T095731.fits,TIC_365670764|8pc_141.95|PLX_5012|LSPM_J2053+6209|TYC_4251-655-1|ASCC__143946|AG+61_1227|BD+61__2068|CCDM_J20532+6210A|CSI+61__2068__1|Ci_18_2707|Ci_20_1238|DO_38993|G_231-19|G_262-30|GCRV_13127|GEN#_+1.00199305|HD_199305|HIC_103096|HIP_103096|IDS_20513+6148_A|IRAS_20522+6158A|JP11__3294|LFT_1580|LHS__3595|LTT_16113|MCC_199|NLTT_50124|PPM__22451|UBV___18110|UBV_M__25276|VVO_109|Zkh_314|[HFE83]_1402|[RHG95]__3263|2MASS_J20531977+6209156|USNO-B1.0_1521-00338444|PLX_5012.00|1RXS_J205319.0+620928|WDS_J20533+6209A|GJ___809|**_BUP__219A|WISEA_J205319.80+620907.8|UCAC4_761-057971|PM_J20533+6209|Gaia_DR1_2195886967353517312|WEB_18720|Gaia_DR2_2195886971653527168
V*_V2689_Ori,Mann,3966.0,60.0,-0.2570894282203903,0.08,4.691,0.048,,GJ 208|GES J05363097+1119395|HIP 26335|Gaia DR3 3339921875389105152|StKM 2-419|MCC 464|TIC 436248822|2MASS J05363099+1119401|2RE J053634+111836|2RE J0536+111|AG+11  546|BD+11   878|GCRV 56437|GEN# +1.00245409|GSC 00709-00063|HD 245409|HIC  26335|PPM 121171|RE J053634+111834|RE J0536+111|SAO  94695|TYC  709-63-1|VVO  38|YZ  11  1712|[RHG95]   944|PLX 1281.01|1RXS J053632.0+111935|V* V2689 Ori|ASAS J053631+1119.7|IRAS 05336+1117|AKARI-IRC-V1 J0536309+111940|ASAS J053631+1119.5|UCAC4 507-012838|PM J05365+1119|Gaia DR1 3339921875389105152|WEB  5189|Gaia DR2 3339921875389105152|Karmn J05365+113|** TOK  255A|WDS J05365+1120A|,Gaia DR3 3339921875389105152,HD 245409,./library/20240822_specmatch_nir/FITS/neidL2_20211220T103615.fits,899.816,135.101,2021B-0435,22.0085,neidL2_20211220T103615.fits,TIC_436248822|2MASS_J05363099+1119401|2RE_J053634+111836|2RE_J0536+111|AG+11__546|BD+11___878|GCRV_56437|GEN#_+1.00245409|GJ___208|GSC_00709-00063|HD_245409|HIC__26335|HIP__26335|MCC_464|PPM_121171|RE_J053634+111834|RE_J0536+111|SAO__94695|TYC__709-63-1|VVO__38|YZ__11__1712|[RHG95]___944|PLX_1281.01|1RXS_J053632.0+111935|V*_V2689_Ori|ASAS_J053631+1119.7|IRAS_05336+1117|AKARI-IRC-V1_J0536309+111940|ASAS_J053631+1119.5|UCAC4_507-012838|StKM_2-419|PM_J05365+1119|Gaia_DR1_3339921875389105152|WEB__5189|Gaia_DR2_3339921875389105152|Karmn_J05365+113|**_TOK__255A|WDS_J05365+1120A
GJ_134,Mann,3700.0,61.0,-0.14327208024066512,0.08,4.648,0.053,,GJ 134|HIP 15366|Gaia DR3 235383247412615936|StKM 2-274|TIC 178078333|2MASS J03180742+3815081|PLX  681|LSPM J0318+3815|TYC 2848-1804-1|ASCC  466667|UCAC2  45124656|USNO-B1.0 1282-00075547|BD+37   748|Ci 20  221|G  95-25|G  78-31|GCRV  1816|GEN# +1.00275122|HD 275122|HIC  15366|LFT  271|LHS  1528|LTT 11082|MCC 100|NLTT 10461|VVO  10|VVO 305|Wolf 1325|[HFE83]  213|[RHG95]   590|PLX  681.00|WISEA J031807.86+381501.7|UCAC4 642-013265|PM J03181+3815|WEB  2955|Gaia DR2 235383247412615936|Karmn J03181+382|,Gaia DR3 235383247412615936,HD 275122,./library/20240822_specmatch_nir/FITS/neidL2_20220209T045227.fits,899.781,36.0799,2022A-452266,-4.2594,neidL2_20220209T045227.fits,TIC_178078333|2MASS_J03180742+3815081|PLX__681|LSPM_J0318+3815|TYC_2848-1804-1|ASCC__466667|UCAC2__45124656|USNO-B1.0_1282-00075547|BD+37___748|Ci_20__221|G__95-25|G__78-31|GCRV__1816|GEN#_+1.00275122|GJ___134|HD_275122|HIC__15366|HIP__15366|LFT__271|LHS__1528|LTT_11082|MCC_100|NLTT_10461|VVO__10|VVO_305|Wolf_1325|[HFE83]__213|[RHG95]___590|PLX__681.00|WISEA_J031807.86+381501.7|UCAC4_642-013265|StKM_2-274|PM_J03181+3815|GALEX_6373026908007826216|WEB__2955|Gaia_DR2_235383247412615936|Karmn_J03181+382
GJ_806,Mann,3542.0,61.0,0.04118792361244736,0.08,4.781,0.05,,GJ 806|TOI-4481|Gaia DR3 2070115588901082368|TIC 239332587|PLX 4951|LSPM J2045+4429|ASCC  436187|UCAC2  46961244|USNO-B1.0 1344-00401190|AC +44   871|BD+44  3567|CCDM J20451+4430A|CSI+44-20433|Ci 20 1228|G 209-41|GCRV 13011|GEN# +6.10010806|HIC 102401|HIP 102401|JP11  5177|LFT 1568|LHS  3577|LTT 16068|NLTT 49843|NSV 13280|TYC 3178-633-1|USNO 897|[RHG95]  3247|p. Pulk 40|2MASS J20450403+4429562|PLX 4951.00|WISEA J204504.52+442959.4|UCAC4 673-089122|PM J20450+4429|Gaia DR1 2070115584598613632|WEB 18540|Gaia DR2 2070115588901082368|Karmn J20450+444|,Gaia DR3 2070115588901082368,TIC 239332587,./library/20240822_specmatch_nir/FITS/neidL2_20220610T101637.fits,899.794,42.0564,2022A-452266,-24.72,neidL2_20220610T101637.fits,TIC_239332587|PLX_4951|LSPM_J2045+4429|ASCC__436187|UCAC2__46961244|USNO-B1.0_1344-00401190|AC_+44___871|BD+44__3567|CCDM_J20451+4430A|CSI+44-20433|Ci_20_1228|G_209-41|GCRV_13011|GEN#_+6.10010806|GJ___806|HIC_102401|HIP_102401|JP11__5177|LFT_1568|LHS__3577|LTT_16068|NLTT_49843|NSV_13280|TYC_3178-633-1|USNO_897|[RHG95]__3247|p._Pulk_40|2MASS_J20450403+4429562|PLX_4951.00|WISEA_J204504.52+442959.4|UCAC4_673-089122|PM_J20450+4429|Gaia_DR1_2070115584598613632|WEB_18540|Gaia_DR2_2070115588901082368|Karmn_J20450+444
GJ_436,Von Braun,3416.0,53.0,-0.047577700096666065,0.1,4.83,0.03,,GJ 436|GES J11421213+2642109|HIP 57087|NAME Noquisi|TOI-1796|AP J11421096+2642251|Gaia DR3 4017860992519744384|StKM 2-754|TIC 138819293|TYC 1984-2613-1|PLX 2704.1|1RXS J114211.9+264328|LSPM J1142+2642|ASCC  683818|UCAC2  41198281|2MASS J11421096+2642251|USNO-B1.0 1167-00204205|AC +27 28217|BPS BS 15625-0002|CSI+26-11395|CSI+27-11395|CSI+27-11394|G 120-68|G 147-68|G 121-7|GCRV  7104|GEN# +9.80120068|HIC  57087|LFT  838|LHS   310|LP  319-75|LTT 13213|MCC 616|NLTT 28288|PM 11395+2700|Ross  905|VVO 171|Zkh 164|[RHG95]  1830|PLX 2704.10|Gaia DR2 4017860992519744384|WISEA J114211.79+264215.1|UCAC4 584-046777|PM J11421+2642|Gaia DR1 4017861056947245696|WEB 10275|Karmn J11421+267|,Gaia DR3 4017860992519744384,TIC 138819293,./library/20240822_specmatch_nir/FITS/neidL2_20220517T070939.fits,899.832,51.8151,2022A-452266,9.56313,neidL2_20220517T070939.fits,TIC_138819293|TYC_1984-2613-1|PLX_2704.1|1RXS_J114211.9+264328|LSPM_J1142+2642|ASCC__683818|UCAC2__41198281|2MASS_J11421096+2642251|USNO-B1.0_1167-00204205|AC_+27_28217|BPS_BS_15625-0002|CSI+26-11395|CSI+27-11395|CSI+27-11394|G_120-68|G_147-68|G_121-7|GCRV__7104|GEN#_+9.80120068|GJ___436|HIC__57087|HIP__57087|LFT__838|LHS___310|LP__319-75|LTT_13213|MCC_616|NLTT_28288|PM_11395+2700|Ross__905|VVO_171|Zkh_164|[RHG95]__1830|PLX_2704.10|Gaia_DR2_4017860992519744384|WISEA_J114211.79+264215.1|UCAC4_584-046777|StKM_2-754|PM_J11421+2642|Gaia_DR1_4017861056947245696|WEB_10275|Karmn_J11421+267
